juror_id,venireperson,caused,state,defense,juror_not_struck,ammend_5,judgement,inn,bias_no_fair,bias_for_state,bias_a_g_state,bias_for_def,bias_a_g_def,bias_a_g_police,bias_for_police,cant_follow_law,attn,bop_100_percent,phys,agmt,vict,eye_witness,pun,pun_min,pun_max,esl,covid,med,prior_conviction,no_show,work_exempt,child_exempt,age_exempt,jur_age,jur_race,jur_gend,zip_code,four,defendants_name,defendants_race,defendants_gender,cause_number_f_xx_xxxxx,voir_dire_date,charge,verdict,punishment_number_years,probation,notes,age_group,peremptory_strike,jur_caused,jur_struck,jur_exempt,jur_disqualified,jur_biased,jur_pun
77,16,1,0,0,Not a Juror,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Hispanic,Male,75235,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,Yes,No,No,No,No,No
78,17,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,White,Male,75228,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
79,18,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,White,Female,75051,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,Defense,No,Yes,No,No,No,No
80,19,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,White,Female,75044,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
81,20,0,0,0,Not a Juror,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,White,Male,75235,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
82,21,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,White,Male,75044,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,Defense,No,Yes,No,No,No,No
83,22,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,Black,Male,75215,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,State,No,Yes,No,No,No,No
84,23,1,0,0,Not a Juror,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,White,Male,75081,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,Yes,No,No,No,No,No
85,24,1,0,0,Not a Juror,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Other,Male,75062,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,Yes,No,No,No,No,No
86,25,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,White,Female,75044,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,State,No,Yes,No,No,No,No
87,26,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,Hispanic,Female,75040,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,Yes,No,No,No,No,No
88,27,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,White,Male,75060,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
89,28,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,Black,Female,75052,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
90,29,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Asian,Female,75063,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,Defense,No,Yes,No,No,No,No
91,30,0,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,White,Male,75001,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,No,No,No,No,Yes,No,No
92,31,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,White,Male,75043,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
93,32,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,White,Male,75038,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
94,33,0,0,0,Not a Juror,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Hispanic,Male,75061,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,Yes,No
95,34,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Hispanic,Female,75081,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,No,No,No,No,No,No
96,35,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,White,Male,75238,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
97,36,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Hispanic,Female,75211,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,Yes,No,No,No,Yes,No
98,37,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,White,Male,75019,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,Yes,No,No,No,No,No
99,38,1,0,0,Not a Juror,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Hispanic,Male,75215,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,Yes,No,No,No,Yes,No
100,39,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,Black,Male,75233,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,Defense,No,Yes,No,No,No,No
101,40,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46,White,Male,75006,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,Yes,No,Yes,No,No,No
102,41,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,White,Male,75060,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
103,42,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Other,Other,75019,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,Yes,No,No,No,No,No
104,43,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,White,Male,75219,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
105,44,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Hispanic,Male,75211,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
106,45,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,Black,Male,75181,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,Defense,No,Yes,No,No,No,No
107,46,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Hispanic,Female,75228,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
108,47,0,1,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,Other,Other,75106,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,State,No,Yes,No,No,No,No
109,48,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,White,Male,75214,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
110,49,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,White,Male,75244,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
111,50,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,White,Male,75116,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
112,51,0,0,0,Not a Juror,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,Other,Other,75052,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,Yes,No
113,52,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,Other,Female,75007,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
114,53,0,0,0,Not a Juror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Other,Other,75243,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,Yes,No
115,54,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Hispanic,Male,75182,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
116,55,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,Black,Male,75181,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,Yes,No,No,No,No,No
117,56,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,Hispanic,Male,75041,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,No,Yes,No,No,No,No,No
118,57,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Black,Female,75224,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,Defense,No,Yes,No,No,No,No
119,58,1,0,0,Not a Juror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,White,Female,75229,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,Yes,No,No,No,Yes,No
120,59,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Hispanic,Female,75180,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
121,60,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Hispanic,Female,75224,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,State,No,Yes,No,No,No,No
122,61,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,Hispanic,Female,75205,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,Defense,No,Yes,No,No,No,No
123,62,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Native American,Female,75050,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
124,64,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,White,Male,75220,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,31 - 44,No,No,No,No,No,No,No
125,65,0,0,0,Not a Juror,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,White,Male,75238,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,No,No,No,No,No,No
126,66,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,Hispanic,Male,75150,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,18 - 30,No,Yes,No,No,No,Yes,No
127,67,0,0,0,Not a Juror,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,White,Male,75063,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,No,No
128,68,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,White,Female,75214,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,45 - 54,No,Yes,No,No,No,No,No
129,69,0,0,0,Not a Juror,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,Black,Female,75150,NA,def_39,Black,Male,F2075720,2021-09-10T00:00:00Z,Murder,Mistrial,0,0,Mistrial because of a significant medical incident involving a lawyer.,55 +,No,No,No,No,No,Yes,No
130,1,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,White,Female,75080,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,Defense,No,Yes,No,No,No,No
131,2,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Hispanic,Female,75080,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,No,No,No,No,No,No,No
132,3,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,White,Male,75219,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,No,No,No,No,No,No,No
133,4,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,Black,Female,75137,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,45 - 54,No,No,No,No,No,No,No
134,5,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Black,Female,75231,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,State,No,Yes,No,No,No,No
135,6,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,White,Male,75006,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,No,Yes,No,No,No,No,No
136,7,0,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,White,Female,75080,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,45 - 54,No,No,No,No,No,No,No
137,8,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,Black,Male,75204,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,State,No,Yes,No,No,No,No
138,9,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,Hispanic,Female,75204,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,45 - 54,Defense,No,Yes,No,No,No,No
139,10,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,Black,Female,75227,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,No,Yes,No,No,No,No,No
140,11,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,White,Female,75234,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,45 - 54,No,No,No,No,No,No,No
141,12,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,Hispanic,Male,75234,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,18 - 30,No,No,No,No,No,No,No
142,13,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,White,Male,75219,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,No,No,No,No,No,No,No
143,14,1,0,0,Not a Juror,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,White,Female,75048,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,No,Yes,No,No,No,Yes,No
144,15,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,Other,Female,75380,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,No,No,No,No,No,No,No
145,16,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Asian,Male,75063,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,No,Yes,No,No,No,No,No
146,17,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,Hispanic,Male,75211,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,18 - 30,No,No,No,No,No,No,No
147,18,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Hispanic,Female,75229,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,45 - 54,No,No,No,No,No,No,No
148,19,1,0,0,Not a Juror,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,Hispanic,Female,75050,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,18 - 30,No,Yes,No,No,No,Yes,No
149,20,0,1,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,Other,Male,75211,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,45 - 54,State,No,Yes,No,No,No,No
150,21,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,White,Male,75225,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,State,No,Yes,No,No,No,No
151,22,0,1,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,White,Female,75219,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,State,No,Yes,No,No,No,No
152,23,0,0,0,Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Asian,Female,75150,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,No,No,No,No,No,No,No
153,24,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,White,Female,75019,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,18 - 30,Defense,No,Yes,No,No,No,No
154,25,1,0,0,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,White,Male,75150,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,No,Yes,No,No,No,No,No
155,26,0,1,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,Black,Female,75134,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,31 - 44,State,No,Yes,No,No,No,No
156,27,0,0,1,Not a Juror,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,White,Female,75214,NA,def_03,Black,Male,F17-75925,2018-01-23T00:00:00Z,Intimate Partner Family Violence,Guilty,100,0,NA,55 +,Defense,No,Yes,No,No,No,No
